Endgame,White,Parameter,Move,Evaluation_Function,Evaluation_Number,Time
1,True,5,45,50,1760,0.168414
1,True,5,46,50,1556,0.160419
1,True,5,47,50,1704,0.167246
1,True,5,48,50,1514,0.156487
1,True,5,49,50,1704,0.171276
1,True,5,50,50,1556,0.166974
1,True,5,51,50,1692,0.17738
1,True,5,52,50,1820,0.191546
1,True,5,53,40,2336,0.242649
1,True,5,54,40,972,0.101443
1,True,5,55,50,9930,0.957197
1,True,5,56,130,4242,0.417593
1,True,5,57,130,5170,0.493252
1,True,5,58,130,21082,1.95364
1,True,5,59,140,47198,4.17146
1,True,5,60,140,45322,4.1427
1,True,5,61,150,40165,3.47869
1,True,5,62,150,29245,2.45552
1,True,5,63,150,32105,2.73571
1,True,5,64,150,31398,2.7371
1,True,5,65,150,31403,2.73077
1,True,5,66,150,29944,2.63889
1,True,5,67,150,29856,2.65727
1,True,5,68,150,29944,2.68867
1,True,5,69,150,31403,2.84404
1,True,5,70,150,31574,2.94098
1,True,5,71,150,31998,2.96629
1,True,5,72,150,32320,3.03618
1,True,5,73,150,31202,2.96398
1,True,5,74,150,32320,3.12647
1,True,5,75,150,31966,3.09285
1,True,5,76,150,32320,3.16226
1,True,5,77,150,32105,3.15023
1,True,5,78,150,31398,3.15543
1,True,5,79,150,31966,3.21489
1,True,5,80,150,29851,3.10131
1,True,5,81,150,31202,3.20015
1,True,5,82,150,31398,3.24622
1,True,5,83,150,5046,0.584828
1,True,5,84,150,11203,1.18265
1,True,5,85,230,29774,3.12518
1,True,5,86,230,34162,3.55429
1,True,5,87,230,72056,7.48483
1,True,5,88,230,19473,2.1538
1,True,5,89,230,18935,2.1039
1,True,5,90,230,20499,2.29856
1,True,5,91,230,19125,2.1595
1,True,5,92,230,19298,2.20872
1,True,5,93,230,19125,2.18812
1,True,5,94,230,19298,2.23475
1,True,5,95,230,18056,2.27014
1,True,5,96,230,19298,2.27687
1,True,5,97,230,18056,2.14874
1,True,5,98,230,19201,2.31678
1,True,5,99,230,18935,2.2964
1,True,5,100,230,19201,2.34455
1,True,5,101,230,20163,2.48594
1,True,5,102,230,20148,2.49149
1,True,5,103,230,18844,2.36391
1,True,5,104,230,20148,2.53914
1,True,5,105,230,18001,2.33417
1,True,5,106,230,20824,2.6443
1,True,5,107,230,20184,2.59393
1,True,5,108,230,19496,2.50767
1,True,5,109,230,20184,2.6239
1,True,5,110,230,19473,2.57651
1,True,5,111,230,4383,0.598373
1,True,5,112,230,4318,0.568904
1,True,5,113,230,29496,3.84118
1,True,5,114,230,29717,3.89851
1,True,5,115,230,28114,3.71915
1,True,5,116,230,24845,3.28934
1,True,5,117,230,29121,3.87006
1,True,5,118,230,29717,3.98915
1,True,5,119,230,28114,3.81037
1,True,5,120,230,28814,3.94392
1,True,5,121,230,29724,4.0931
1,True,5,122,230,27553,3.85171
1,True,5,123,230,40997,5.73394
1,True,5,124,230,26521,3.71606
1,True,5,125,230,25357,3.53251
1,True,5,126,230,23199,3.30531
1,True,5,127,230,26779,3.8233
1,True,5,128,230,23629,3.44615
2,True,5,1,90,8186,0.485883
2,True,5,2,70,8560,0.46918
2,True,5,3,90,10959,0.503586
2,True,5,4,120,2254,0.144795
2,True,5,5,120,7450,0.30679
2,True,5,6,1020,10769,0.418644
2,True,5,7,1020,17622,0.628431
3,True,5,1,40,60301,1.94788
3,True,5,2,930,21604,0.75417
4,True,5,1,50,6982,0.31181
4,True,5,2,50,14257,0.524751
4,True,5,3,50,5857,0.222645
4,True,5,4,50,9958,0.396198
4,True,5,5,50,6768,0.275768
4,True,5,6,60,12013,0.502993
4,True,5,7,70,4157,0.160911
4,True,5,8,70,9249,0.321244
4,True,5,9,70,12438,0.450679
4,True,5,10,70,6420,0.255299
4,True,5,11,960,8505,0.320587
4,True,5,12,960,6199,0.244856
0,True,5,1,50,37915,2.29571
0,True,5,2,40,26939,1.13067
0,True,5,3,140,33709,1.71716
0,True,5,4,160,42012,1.95138
0,True,5,5,230,68206,2.58697
0,True,5,6,240,43765,1.36449
0,True,5,7,240,62147,1.96677
0,True,5,8,240,56846,1.82837
0,True,5,9,1060,53144,1.78252
0,True,5,10,1060,51073,1.78741
0,True,5,11,1060,37720,1.386
0,True,5,12,1060,47799,1.71249
0,True,5,13,1060,55702,2.07253
1,True,5,1,20,2208,0.103669
1,True,5,2,20,3483,0.151785
1,True,5,3,20,2775,0.127416
1,True,5,4,20,1968,0.0951927
1,True,5,5,20,2024,0.0994197
1,True,5,6,20,1968,0.100911
1,True,5,7,30,1045,0.0713585
1,True,5,8,30,1219,0.067368
1,True,5,9,30,1348,0.0904312
1,True,5,10,30,1216,0.0712
1,True,5,11,30,1450,0.0863208
1,True,5,12,40,1161,0.0773706
1,True,5,13,40,1338,0.0923883
1,True,5,14,40,1925,0.129088
1,True,5,15,30,2493,0.169011
1,True,5,16,30,5257,0.551816
1,True,5,17,60,4275,0.226793
1,True,5,18,70,6584,0.370901
1,True,5,19,140,6605,0.351387
1,True,5,20,150,6134,0.317463
1,True,5,21,150,6088,0.31465
1,True,5,22,150,4836,0.255556
1,True,5,23,150,6211,0.337528
1,True,5,24,150,5306,0.289683
1,True,5,25,150,5382,0.294813
1,True,5,26,150,4920,0.278762
1,True,5,27,150,6211,0.358506
1,True,5,28,150,4836,0.286597
1,True,5,29,150,6141,0.371217
1,True,5,30,150,4418,0.268907
1,True,5,31,150,5747,0.360057
1,True,5,32,150,5306,0.345115
1,True,5,33,150,5767,0.367713
1,True,5,34,150,4920,0.323096
1,True,5,35,150,5598,0.368107
1,True,5,36,150,4836,0.333031
1,True,5,37,150,6141,0.421623
1,True,5,38,150,4862,0.342066
1,True,5,39,150,5862,0.41025
1,True,5,40,150,4862,0.359439
1,True,5,41,150,5493,0.393781
1,True,5,42,150,8337,0.5838
1,True,5,43,150,5842,0.42591
1,True,5,44,150,8489,0.632068
1,True,5,45,150,6034,0.456342
1,True,5,46,150,14215,1.0477
1,True,5,47,230,55301,3.74766
1,True,5,48,230,48453,3.61819
1,True,5,49,230,37438,2.668
1,True,5,50,230,48453,3.44791
1,True,5,51,230,37438,2.704
1,True,5,52,230,47361,3.42899
1,True,5,53,230,41411,3.06592
1,True,5,54,230,47361,3.51002
1,True,5,55,230,39799,3.01013
1,True,5,56,230,46462,3.532
1,True,5,57,230,38617,2.99732
1,True,5,58,230,46462,3.62035
1,True,5,59,230,39799,3.17612
1,True,5,60,230,48723,3.95849
1,True,5,61,230,39799,3.2265
1,True,5,62,230,48723,4.06296
1,True,5,63,230,39799,3.32427
1,True,5,64,230,48723,4.26483
1,True,5,65,230,39799,3.39275
1,True,5,66,230,50483,4.29003
1,True,5,67,230,39799,3.45985
1,True,5,68,230,52148,4.53345
1,True,5,69,230,38617,3.43865
1,True,5,70,230,46462,4.13659
1,True,5,71,230,6033,0.631561
1,True,5,72,230,3746,0.365123
1,True,5,73,230,38583,3.61031
1,True,5,74,230,57464,5.90683
1,True,5,75,230,36600,3.4548
1,True,5,76,230,41986,3.90273
1,True,5,77,230,32378,3.07372
1,True,5,78,230,40211,3.79994
1,True,5,79,230,32429,3.13099
1,True,5,80,230,42285,4.15115
1,True,5,81,230,32429,3.1861
1,True,5,82,230,38000,3.7477
1,True,5,83,230,30583,3.06943
1,True,5,84,230,38630,3.89088
1,True,5,85,230,88613,9.33277
1,True,5,86,230,34950,3.68612
1,True,5,87,230,40188,4.20116
1,True,5,88,230,37855,3.98092
1,True,5,89,230,41223,4.33613
1,True,5,90,230,35430,3.82996
1,True,5,91,230,41223,4.4502
1,True,5,92,230,37734,4.15554
1,True,5,93,230,39100,4.30491
1,True,5,94,230,34374,3.86573
1,True,5,95,230,39100,4.38442
1,True,5,96,230,35430,4.02371
1,True,5,97,230,42925,4.8351
1,True,5,98,230,8874,1.0282
1,True,5,99,230,4814,0.523561
1,True,5,100,230,50767,5.82503
1,True,5,101,230,46097,5.39338
1,True,5,102,230,46721,5.50438
1,True,5,103,230,42027,5.05803
1,True,5,104,230,46721,5.57841
1,True,5,105,230,42027,5.13042
1,True,5,106,230,46721,5.73933
1,True,5,107,230,46097,5.64793
1,True,5,108,230,46721,5.76531
1,True,5,109,230,46097,5.74198
1,True,5,110,230,52293,6.42188
1,True,5,111,230,45933,5.73349
2,True,5,1,90,8186,0.517852
2,True,5,2,120,8542,0.456605
2,True,5,3,130,7602,0.290306
2,True,5,4,140,10787,0.388716
2,True,5,5,150,34044,1.14358
2,True,5,6,160,45762,1.72094
2,True,5,7,160,45975,1.84873
2,True,5,8,180,49612,1.78824
2,True,5,9,230,30519,1.19464
2,True,5,10,240,18586,0.727945
2,True,5,11,240,15363,0.584106
2,True,5,12,240,18999,0.751437
2,True,5,13,240,15363,0.601232
2,True,5,14,240,18999,0.785978
2,True,5,15,240,15363,0.635693
2,True,5,16,240,18999,0.826676
2,True,5,17,240,15363,0.662147
2,True,5,18,240,18999,0.868952
2,True,5,19,240,19607,0.894023
2,True,5,20,240,63261,2.77849
2,True,5,21,1050,44104,2.02135
2,True,5,22,1130,20328,1.20054
2,True,5,23,1130,21769,1.24211
2,True,5,24,1130,7150,0.451172
3,True,5,1,40,60301,1.95308
3,True,5,2,930,21604,0.74157
4,True,5,1,50,6982,0.307939
4,True,5,2,50,11870,0.462571
4,True,5,3,60,6744,0.253789
4,True,5,4,60,6843,0.232784
4,True,5,5,70,8440,0.289102
4,True,5,6,70,15414,0.51892
4,True,5,7,70,8593,0.301066
4,True,5,8,70,10106,0.362788
4,True,5,9,70,8593,0.326463
4,True,5,10,70,7427,0.288615
4,True,5,11,70,10532,0.40984
4,True,5,12,70,8593,0.345638
4,True,5,13,70,7427,0.327551
4,True,5,14,70,7250,0.309408
4,True,5,15,70,6176,0.270024
4,True,5,16,70,10112,0.455277
4,True,5,17,70,11865,0.533856
4,True,5,18,70,8593,0.407307
4,True,5,19,70,10106,0.488612
4,True,5,20,70,10112,0.488511
4,True,5,21,70,11832,0.582872
4,True,5,22,70,11748,0.603984
4,True,5,23,70,11832,0.604564
4,True,5,24,70,10776,0.567921
4,True,5,25,70,11832,0.635673
4,True,5,26,70,10112,0.55121
4,True,5,27,70,9793,0.566321
4,True,5,28,70,12518,0.725772
4,True,5,29,70,2155,0.177845
4,True,5,30,70,941,0.0581007
4,True,5,31,70,9044,0.551334
4,True,5,32,70,9041,0.564728
4,True,5,33,70,6362,0.413421
4,True,5,34,70,5714,0.388103
4,True,5,35,70,10633,0.807154
4,True,5,36,70,7669,0.526584
4,True,5,37,70,6571,0.458549
4,True,5,38,70,8790,0.612439
4,True,5,39,70,6876,0.501012
4,True,5,40,60,18130,1.37321
4,True,5,41,70,7136,0.538184
4,True,5,42,70,8351,0.620602
4,True,5,43,70,6571,0.506535
4,True,5,44,70,8464,0.641599
4,True,5,45,70,6571,0.520078
4,True,5,46,70,7447,0.58773
4,True,5,47,70,4999,0.416728
4,True,5,48,70,6773,0.550497
4,True,5,49,70,4999,0.428295
4,True,5,50,70,7447,0.62048
4,True,5,51,70,5455,0.482161
4,True,5,52,70,7669,0.657915
4,True,5,53,70,7136,0.632595
4,True,5,54,70,7669,0.689945
4,True,5,55,70,6529,0.586681
4,True,5,56,70,7447,0.66898
4,True,5,57,70,6571,0.606766
4,True,5,58,70,8351,0.807244
4,True,5,59,70,2114,0.231601
4,True,5,60,70,5286,0.527794
4,True,5,61,70,7414,0.703918
4,True,5,62,70,5642,0.567053
4,True,5,63,70,10669,1.2133
4,True,5,64,140,15363,1.66649
4,True,5,65,140,11625,1.10068
4,True,5,66,140,10215,0.935588
4,True,5,67,140,8210,0.765361
4,True,5,68,140,10421,0.995165
4,True,5,69,140,8210,0.780442
4,True,5,70,140,10421,1.00711
4,True,5,71,140,8386,0.889151
4,True,5,72,140,9979,0.975227
4,True,5,73,140,8386,0.839969
4,True,5,74,140,10202,1.01316
4,True,5,75,140,8245,0.863309
4,True,5,76,140,10440,1.07512
4,True,5,77,140,8415,0.889657
4,True,5,78,140,9642,1.00051
4,True,5,79,140,7769,0.823789
4,True,5,80,140,9115,0.976383
4,True,5,81,140,7538,0.853217
4,True,5,82,140,7568,0.83965
4,True,5,83,140,6687,0.74404
4,True,5,84,140,9348,1.06157
4,True,5,85,140,7769,0.872456
4,True,5,86,140,8862,1.00365
4,True,5,87,140,8026,0.949225
4,True,5,88,140,10421,1.18966
4,True,5,89,140,3027,0.491759
4,True,5,90,140,1655,0.196448
4,True,5,91,1040,58407,6.09827
4,True,5,92,1040,65173,6.83318
0,True,5,1,50,37915,2.32907
0,True,5,2,40,26939,1.14117
0,True,5,3,10,58459,2.62809
0,True,5,4,140,33233,1.2847
0,True,5,5,140,50926,1.85727
0,True,5,6,220,69721,2.27013
0,True,5,7,1040,67738,2.04942
0,True,5,8,1120,54429,1.70989
0,True,5,9,1130,53672,1.73598
0,True,5,10,1130,76645,2.47519
0,True,5,11,1130,68765,2.27461
0,True,5,12,1130,63299,2.17669
0,True,5,13,1130,65307,2.27879
0,True,5,14,1130,52766,1.93416
0,True,5,15,1130,65307,2.39619
0,True,5,16,1130,52766,2.03483
0,True,5,17,1130,65307,2.52985
0,True,5,18,1130,52766,2.13194
0,True,5,19,1130,65307,2.61889
0,True,5,20,1130,52766,2.20772
0,True,5,21,1130,65307,2.73973
0,True,5,22,1130,52766,2.28904
0,True,5,23,1130,65307,2.8572
0,True,5,24,1130,52766,2.39526
0,True,5,25,1130,65307,3.06613
0,True,5,26,1130,52766,2.47993
0,True,5,27,1130,65307,3.0797
0,True,5,28,1130,52766,2.5849
0,True,5,29,1130,65307,3.21247
0,True,5,30,1130,52766,2.67558
0,True,5,31,1130,65307,3.31758
0,True,5,32,1130,52766,2.76203
0,True,5,33,1130,2541,0.1686
0,True,5,34,1130,45,0.0030129
1,True,5,1,20,2208,0.105745
1,True,5,2,20,2670,0.121093
1,True,5,3,20,2789,0.128035
1,True,5,4,20,2986,0.141602
1,True,5,5,20,1582,0.0801445
1,True,5,6,20,2380,0.118885
1,True,5,7,30,1327,0.087691
1,True,5,8,30,866,0.0512748
1,True,5,9,30,1523,0.0840274
1,True,5,10,30,1030,0.0619033
1,True,5,11,30,1523,0.0876546
1,True,5,12,30,1202,0.0749375
1,True,5,13,30,1346,0.083993
1,True,5,14,30,866,0.0596814
1,True,5,15,30,1348,0.0888695
1,True,5,16,30,866,0.0618267
1,True,5,17,30,1346,0.0932133
1,True,5,18,30,949,0.0719382
1,True,5,19,40,1096,0.0856124
1,True,5,20,40,1052,0.0863432
1,True,5,21,40,1921,0.150593
1,True,5,22,50,698,0.0624069
1,True,5,23,60,4213,0.264943
1,True,5,24,70,7674,0.477852
1,True,5,25,130,4757,0.299462
1,True,5,26,150,6701,0.396307
1,True,5,27,150,5622,0.319896
1,True,5,28,150,5545,0.322161
1,True,5,29,150,4920,0.292038
1,True,5,30,150,6211,0.380844
1,True,5,31,150,4604,0.28233
1,True,5,32,150,5493,0.340288
1,True,5,33,150,8489,0.533843
1,True,5,34,150,5842,0.369806
1,True,5,35,150,8489,0.541217
1,True,5,36,150,6108,0.405456
1,True,5,37,150,8090,0.529163
1,True,5,38,150,6025,0.415193
1,True,5,39,150,8090,0.547603
1,True,5,40,150,6108,0.435104
1,True,5,41,150,8489,0.594648
1,True,5,42,150,6228,0.449138
1,True,5,43,150,8364,0.605166
1,True,5,44,150,6054,0.462989
1,True,5,45,150,8311,0.619813
1,True,5,46,150,13728,1.04989
1,True,5,47,230,44962,3.0752
1,True,5,48,230,39799,2.75338
1,True,5,49,230,52148,3.59225
1,True,5,50,230,38617,2.7397
1,True,5,51,230,46462,3.30943
1,True,5,52,230,39799,2.918
1,True,5,53,230,52148,3.77562
1,True,5,54,230,41411,3.09137
1,True,5,55,230,47361,3.53036
1,True,5,56,230,41411,3.16699
1,True,5,57,230,47361,3.61795
1,True,5,58,230,39799,3.15775
1,True,5,59,230,48723,3.89896
1,True,5,60,230,39799,3.19154
1,True,5,61,230,46462,3.72951
1,True,5,62,230,38617,3.16209
1,True,5,63,230,50483,4.13912
1,True,5,64,230,39799,3.37294
1,True,5,65,230,48723,4.20268
1,True,5,66,230,39799,3.44419
1,True,5,67,230,50483,4.32436
1,True,5,68,230,38617,3.39525
1,True,5,69,230,46462,4.51674
1,True,5,70,230,38617,3.4918
1,True,5,71,230,7451,0.697916
1,True,5,72,230,3514,0.323507
1,True,5,73,230,30449,2.86591
1,True,5,74,230,39399,3.65204
1,True,5,75,230,31485,2.98334
1,True,5,76,230,40249,3.81957
1,True,5,77,230,30509,2.94719
1,True,5,78,230,40249,3.88149
1,True,5,79,230,31213,3.11063
1,True,5,80,230,40249,3.98851
1,True,5,81,230,30509,3.05918
1,True,5,82,230,40249,4.51464
1,True,5,83,230,31213,3.37036
1,True,5,84,230,40249,4.12525
1,True,5,85,230,31378,3.29297
1,True,5,86,230,38583,3.99138
1,True,5,87,230,57464,6.10061
1,True,5,88,230,34175,3.60858
1,True,5,89,230,40198,4.20687
1,True,5,90,230,32409,3.50239
1,True,5,91,230,40198,4.28206
1,True,5,92,230,34175,3.74314
1,True,5,93,230,99599,11.1445
1,True,5,94,230,42713,4.69574
1,True,5,95,230,35430,3.98052
1,True,5,96,230,41223,4.66931
1,True,5,97,230,37855,4.33331
1,True,5,98,230,40188,4.58408
1,True,5,99,230,37734,4.38155
1,True,5,100,230,39100,4.57181
1,True,5,101,230,35430,4.17711
1,True,5,102,230,42925,5.02457
1,True,5,103,230,37734,4.50115
1,True,5,104,230,39100,4.72894
1,True,5,105,230,37734,4.61283
1,True,5,106,230,42925,5.1792
1,True,5,107,230,37734,4.64894
1,True,5,108,230,42925,5.27699
1,True,5,109,230,37734,4.73493
1,True,5,110,230,43782,5.41514
1,True,5,111,230,8611,1.25918
1,True,5,112,230,4560,0.545022
2,True,5,1,90,8186,0.48658
2,True,5,2,120,8542,0.443241
2,True,5,3,130,10754,0.373287
2,True,5,4,80,4902,0.223864
2,True,5,5,60,4971,0.226985
2,True,5,6,60,13123,0.641037
2,True,5,7,70,15417,0.667069
2,True,5,8,160,51873,1.84288
2,True,5,9,220,55013,1.8847
2,True,5,10,230,60034,2.13108
2,True,5,11,240,61519,2.23428
2,True,5,12,240,65022,2.35924
2,True,5,13,240,76758,2.80251
2,True,5,14,240,57098,2.18519
2,True,5,15,240,53512,2.07877
2,True,5,16,240,70434,2.8
2,True,5,17,240,39323,1.58396
2,True,5,18,240,56100,2.32897
2,True,5,19,240,51630,2.17826
2,True,5,20,240,57098,2.45971
2,True,5,21,240,53512,2.36626
2,True,5,22,240,63185,2.83726
2,True,5,23,240,64482,2.92716
2,True,5,24,240,56100,2.59974
2,True,5,25,240,47544,2.28989
2,True,5,26,240,56100,2.70299
2,True,5,27,240,47544,2.41821
2,True,5,28,240,56100,2.79313
2,True,5,29,240,53512,2.75832
2,True,5,30,240,57098,2.9627
2,True,5,31,240,53512,2.85872
2,True,5,32,240,56100,3.01346
2,True,5,33,240,51630,2.83722
2,True,5,34,240,57098,3.17704
2,True,5,35,240,9160,0.559282
2,True,5,36,240,11299,0.676661
2,True,5,37,240,56106,3.31298
2,True,5,38,240,68506,4.03248
2,True,5,39,240,58709,3.52857
2,True,5,40,240,53499,3.30164
2,True,5,41,240,60123,3.73342
2,True,5,42,240,49479,3.13474
2,True,5,43,240,54206,3.45129
2,True,5,44,240,53499,3.48472
2,True,5,45,240,54206,3.6571
2,True,5,46,240,49479,3.3093
2,True,5,47,240,60123,4.03218
2,True,5,48,240,34913,2.39071
2,True,5,49,240,44060,3.08312
2,True,5,50,1050,42000,3.01699
2,True,5,51,1130,20379,1.52453
2,True,5,52,1130,35612,2.57669
3,True,5,1,40,60301,1.95727
3,True,5,2,150,56537,2.01946
3,True,5,3,880,146668,4.84891
4,True,5,1,50,6982,0.348127
4,True,5,2,50,11633,0.439388
4,True,5,3,50,5608,0.211558
4,True,5,4,50,13761,0.53366
4,True,5,5,0,3608,0.181936
4,True,5,6,40,5656,0.292365
4,True,5,7,60,4888,0.185678
4,True,5,8,70,7212,0.270035
4,True,5,9,70,11057,0.395741
4,True,5,10,70,10912,0.405188
4,True,5,11,70,10424,0.424406
4,True,5,12,70,7495,0.291129
4,True,5,13,70,8402,0.336232
4,True,5,14,70,8717,0.352847
4,True,5,15,70,8901,0.372512
4,True,5,16,70,9157,0.397733
4,True,5,17,70,9163,0.404765
4,True,5,18,70,8017,0.380033
4,True,5,19,70,8096,0.394487
4,True,5,20,70,13370,0.790206
4,True,5,21,70,15932,0.884414
4,True,5,22,70,6676,0.348755
4,True,5,23,70,5438,0.300488
4,True,5,24,70,6676,0.359421
4,True,5,25,70,5446,0.300563
4,True,5,26,70,7505,0.401052
4,True,5,27,70,5446,0.31289
4,True,5,28,70,8127,0.462676
4,True,5,29,70,6160,0.374213
4,True,5,30,70,7491,0.443533
4,True,5,31,70,5385,0.326882
4,True,5,32,70,7491,0.462846
4,True,5,33,70,5385,0.341245
4,True,5,34,70,7491,0.481463
4,True,5,35,70,6160,0.409893
4,True,5,36,70,7491,0.499322
4,True,5,37,70,5385,0.360846
4,True,5,38,70,7491,0.512571
4,True,5,39,70,6160,0.436998
4,True,5,40,70,8466,0.596812
4,True,5,41,70,6152,0.443527
4,True,5,42,70,8508,0.614342
4,True,5,43,70,6119,0.466224
4,True,5,44,70,2935,0.268551
4,True,5,45,70,928,0.0808092
4,True,5,46,70,9130,0.695234
4,True,5,47,70,6469,0.516003
4,True,5,48,70,8335,0.668821
4,True,5,49,70,6310,0.524036
4,True,5,50,70,8906,0.717891
4,True,5,51,70,6014,0.514231
4,True,5,52,70,8443,0.717384
4,True,5,53,70,6656,0.567518
4,True,5,54,70,9131,0.766681
4,True,5,55,70,6656,0.585495
4,True,5,56,70,7755,0.712304
4,True,5,57,70,6656,0.598146
4,True,5,58,70,8443,0.773909
4,True,5,59,70,5570,0.530168
4,True,5,60,70,8335,0.770686
4,True,5,61,70,6469,0.617856
4,True,5,62,70,8335,0.791824
4,True,5,63,70,6469,0.665204
4,True,5,64,70,8673,0.849917
4,True,5,65,70,6490,0.647272
4,True,5,66,70,8335,0.834314
4,True,5,67,70,6130,0.648253
4,True,5,68,70,9134,0.910907
4,True,5,69,70,1521,0.188332
4,True,5,70,70,932,0.106168
4,True,5,71,150,11397,1.1819
4,True,5,72,150,13313,1.41306
4,True,5,73,150,6908,0.728978
4,True,5,74,150,8708,1.01594
4,True,5,75,150,8301,0.926019
4,True,5,76,150,9682,1.09122
4,True,5,77,150,6525,0.747129
4,True,5,78,150,10087,1.18667
4,True,5,79,150,14703,1.65065
4,True,5,80,150,10025,1.14481
4,True,5,81,150,10709,1.21178
4,True,5,82,150,7884,0.908818
4,True,5,83,150,9621,1.10065
4,True,5,84,150,8567,1.05717
4,True,5,85,150,11242,1.32176
4,True,5,86,150,8602,1.01746
4,True,5,87,150,11242,1.34846
4,True,5,88,150,7874,0.978236
4,True,5,89,150,8393,1.04134
4,True,5,90,150,6478,0.827613
4,True,5,91,150,8869,1.11767
4,True,5,92,150,5131,0.659945
4,True,5,93,150,8869,1.1353
4,True,5,94,150,5131,0.683059
4,True,5,95,150,2670,0.3968
4,True,5,96,150,2715,0.354412
4,True,5,97,150,7208,0.947469
4,True,5,98,150,10300,1.35114
4,True,5,99,150,7024,1.00852
4,True,5,100,150,8310,1.18589
4,True,5,101,150,10122,1.43852
4,True,5,102,150,12116,1.65565
4,True,5,103,150,8512,1.19306
4,True,5,104,150,11548,1.58044
4,True,5,105,150,7208,1.01278
4,True,5,106,150,11548,1.60178
4,True,5,107,150,10807,1.51459
4,True,5,108,150,11548,1.63126
4,True,5,109,150,8526,1.22736
4,True,5,110,150,9069,1.42117
4,True,5,111,150,6856,1.01416
4,True,5,112,150,9012,1.32301
4,True,5,113,150,10122,1.50355
4,True,5,114,150,10300,1.53112
4,True,5,115,150,6856,1.04526
4,True,5,116,150,10104,1.52794
4,True,5,117,150,6856,1.05759
4,True,5,118,150,9012,1.37212
4,True,5,119,150,8652,1.35664
4,True,5,120,150,2641,0.411735
4,True,5,121,150,2672,0.446298
4,True,5,122,150,10073,1.60899
4,True,5,123,150,10695,1.70744
4,True,5,124,150,10784,1.69822
4,True,5,125,150,10475,1.63806
4,True,5,126,150,10784,1.70934
4,True,5,127,150,10875,1.75647
4,True,5,128,150,10784,1.74314
4,True,5,129,150,10875,1.77932
4,True,5,130,150,10784,1.76022
4,True,5,131,150,11250,1.83674
4,True,5,132,150,9264,1.55947
4,True,5,133,150,11530,1.9494
4,True,5,134,150,8521,1.46389
4,True,5,135,150,8990,1.56133
4,True,5,136,150,10087,1.74248
4,True,5,137,150,6361,1.15366
4,True,5,138,150,9045,1.58629
4,True,5,139,150,8521,1.50036
4,True,5,140,150,11530,2.03487
4,True,5,141,150,7177,1.31691
4,True,5,142,150,8990,1.63205
4,True,5,143,150,10087,1.812
4,True,5,144,150,7177,1.33627
4,True,5,145,150,2617,0.474539
4,True,5,146,150,1527,0.263706
4,True,5,147,230,10299,1.83562
4,True,5,148,230,13635,2.38177
4,True,5,149,230,11327,2.01687
4,True,5,150,230,15264,2.67934
4,True,5,151,230,11187,2.00568
4,True,5,152,230,13260,2.37813
4,True,5,153,0,1,6.3e-06
0,True,5,1,50,37915,2.47311
0,True,5,2,40,26939,1.14875
0,True,5,3,10,58459,2.4801
0,True,5,4,140,23087,0.894631
0,True,5,5,220,32627,1.15719
0,True,5,6,230,74538,2.24077
0,True,5,7,230,56770,1.88411
0,True,5,8,230,21076,0.789367
0,True,5,9,230,14986,0.583135
0,True,5,10,230,30848,1.4272
0,True,5,11,230,57470,1.91875
0,True,5,12,230,63299,2.17263
0,True,5,13,1130,51993,1.84848
0,True,5,14,1130,47547,1.73872
0,True,5,15,1130,42617,1.60435
0,True,5,16,1130,47547,1.81786
0,True,5,17,1130,42617,1.68699
0,True,5,18,1130,47547,1.91077
0,True,5,19,1130,42617,1.76472
0,True,5,20,1130,47547,1.99494
0,True,5,21,1130,42617,1.83935
0,True,5,22,1130,47547,2.07877
0,True,5,23,1130,42617,1.91247
0,True,5,24,1130,47547,2.16576
0,True,5,25,1130,42617,1.99127
0,True,5,26,1130,47547,2.25385
0,True,5,27,1130,42617,2.0644
0,True,5,28,1130,47547,2.32315
0,True,5,29,1130,42617,2.34845
0,True,5,30,1130,47547,2.4466
0,True,5,31,1130,42617,2.26814
0,True,5,32,1130,47547,2.50347
0,True,5,33,1130,42617,2.30484
0,True,5,34,1130,2897,0.188578
0,True,5,35,1130,38,0.0026345
1,True,5,1,20,2208,0.11803
1,True,5,2,20,3483,0.152857
1,True,5,3,20,3305,0.155082
1,True,5,4,30,1688,0.110849
1,True,5,5,30,1432,0.0748184
1,True,5,6,30,843,0.0487654
1,True,5,7,30,1186,0.0683924
1,True,5,8,40,829,0.0534029
1,True,5,9,40,1124,0.0755776
1,True,5,10,40,1951,0.119266
1,True,5,11,40,1509,0.100924
1,True,5,12,40,3425,0.213725
1,True,5,13,40,1651,0.118761
1,True,5,14,40,3589,0.216774
1,True,5,15,40,1679,0.120048
1,True,5,16,40,5160,0.544933
1,True,5,17,60,4563,0.249565
1,True,5,18,90,992,0.0713913
1,True,5,19,90,919,0.0646886
1,True,5,20,80,1408,0.0963154
1,True,5,21,80,1613,0.109342
1,True,5,22,80,6351,0.434747
1,True,5,23,90,4752,0.330827
1,True,5,24,90,4685,0.344733
1,True,5,25,100,2424,0.196677
1,True,5,26,100,944,0.0688912
1,True,5,27,100,1280,0.0995006
1,True,5,28,100,1231,0.0959211
1,True,5,29,100,1180,0.106666
1,True,5,30,100,5606,0.420138
1,True,5,31,180,12030,0.875147
1,True,5,32,180,10539,0.672742
1,True,5,33,180,11454,0.73827
1,True,5,34,180,11080,0.717547
1,True,5,35,180,12715,0.829139
