Endgame,White,Parameter,Move,Evaluation_Function,Nodes_Number,Time
1,False,1,31,60,76,1.01179
1,False,1,32,60,75,1.02736
1,False,1,33,60,77,1.03302
1,False,1,34,60,81,1.02647
1,False,1,35,60,78,1.02756
1,False,1,36,60,75,1.02218
1,False,1,37,60,76,1.0276
1,False,1,38,60,83,1.02535
1,False,1,39,60,79,1.0425
1,False,1,40,60,78,1.03632
1,False,1,41,60,77,1.03467
1,False,1,42,60,80,1.03739
1,False,1,43,60,80,1.03795
1,False,1,44,60,79,1.03884
1,False,1,45,60,74,1.04802
1,False,1,46,60,78,1.03435
1,False,1,47,60,82,1.03743
1,False,1,48,60,76,1.03632
1,False,1,49,60,81,1.02959
1,False,1,50,60,71,1.03223
1,False,1,51,60,84,1.0384
1,False,1,52,60,79,1.03876
1,False,1,53,60,85,1.03758
1,False,1,54,60,81,1.03771
1,False,1,55,60,83,1.04511
1,False,1,56,60,83,1.03303
1,False,1,57,60,83,1.04197
1,False,1,58,60,89,1.04246
1,False,1,59,60,89,1.04299
1,False,1,60,60,80,1.05283
1,False,1,61,60,88,1.03999
1,False,1,62,60,88,1.04658
1,False,1,63,30,92,1.04971
1,False,1,64,30,99,1.04925
1,False,1,65,30,106,1.0644
1,False,1,66,30,97,1.04868
1,False,1,67,30,104,1.06057
1,False,1,68,30,102,1.05633
1,False,1,69,30,114,1.06073
1,False,1,70,30,104,1.07933
1,False,1,71,30,104,1.05956
1,False,1,72,110,110,1.06491
1,False,1,73,110,110,1.07899
1,False,1,74,110,124,1.06987
1,True,4,1,10,165,4.00098
1,True,4,2,10,175,4.00269
1,True,4,3,20,178,4.01659
1,True,4,4,20,180,4.02326
1,True,4,5,20,188,4.01821
1,True,4,6,20,174,4.01451
1,True,4,7,-10,193,4.00816
1,True,4,8,-10,188,4.00385
1,True,4,9,-10,193,4.02626
1,True,4,10,-10,186,4.00682
1,True,4,11,-20,204,4.01069
1,True,4,12,-100,205,4.01409
1,True,4,13,-100,212,4.02919
1,True,4,14,-100,227,4.00585
1,True,4,15,-100,222,4.00928
1,True,4,16,-100,215,4.02689
1,True,4,17,-100,223,4.01578
1,True,4,18,-100,243,4.01531
1,True,4,19,-100,237,4.03749
1,True,4,20,-100,233,4.00821
1,True,4,21,-100,230,4.00752
1,True,4,22,-100,236,4.01271
1,True,4,23,-100,242,4.02484
1,True,4,24,-90,259,4.01794
1,True,4,25,-170,294,4.01892
1,False,2,1,10,94,2.0251
1,False,2,2,-70,85,2.00391
1,False,2,3,20,87,2.00428
1,False,2,4,20,90,2.02362
1,False,2,5,20,90,2.01081
1,False,2,6,-10,95,2.02432
1,False,2,7,-10,103,2.01795
1,False,2,8,-10,93,2.02366
1,False,2,9,-10,93,2.01153
1,False,2,10,-20,101,2.00617
1,False,2,11,-100,103,2.01632
1,False,2,12,-100,113,2.02443
1,False,2,13,-100,112,2.02067
1,False,2,14,-100,114,2.02425
1,False,2,15,-100,111,2.01292
1,False,2,16,-100,112,2.01777
1,False,2,17,-100,110,2.01213
1,False,2,18,-100,128,2.01247
1,False,2,19,-100,109,2.02144
1,False,2,20,-100,113,2.0132
1,False,2,21,-100,112,2.01233
1,False,2,22,-100,120,2.00913
1,False,2,23,-100,117,2.00934
1,False,2,24,-170,126,2.01529
1,False,2,25,-170,127,2.00063
1,True,4,1,10,160,4.00184
1,True,4,2,10,175,4.0079
1,True,4,3,10,177,4.00859
1,True,4,4,10,176,4.00794
1,True,4,5,10,186,4.02139
1,True,4,6,10,179,4.01381
1,True,4,7,-70,200,4.02098
1,False,3,1,10,133,3.0303
1,False,3,2,10,123,3.02127
1,False,3,3,10,132,3.00196
1,False,3,4,10,127,3.00364
1,False,3,5,10,126,3.02078
1,False,3,6,-70,144,3.0033
1,False,3,7,-150,138,3.01017
1,True,4,1,10,172,4.00021
1,True,4,2,10,166,4.02238
1,True,4,3,10,181,4.00477
1,True,4,4,-100,165,4.01104
1,True,4,5,-100,176,4.02127
1,True,4,6,-100,155,4.02049
1,True,4,7,-100,193,4.00439
1,True,4,8,-100,173,4.03314
1,True,4,9,-100,179,4.01328
1,True,4,10,-100,177,4.01193
1,True,4,11,-100,177,4.04031
1,True,4,12,-100,179,4.0077
1,True,4,13,-100,166,4.01823
1,True,4,14,-100,177,4.01512
1,True,4,15,-90,163,4.01125
1,True,4,16,-90,170,4.01838
1,True,4,17,-90,172,4.01034
1,True,4,18,-90,187,4.02871
1,True,4,19,-90,198,4.0386
1,True,4,20,0,221,4.01486
1,True,4,21,0,231,4.0241
1,True,4,22,0,236,4.02203
1,True,4,23,0,227,4.02614
1,True,4,24,0,184,4.02972
1,True,4,25,-80,252,4.02519
1,True,4,26,-80,89,4.04991
1,True,4,27,-80,127,4.0088
1,True,4,28,-80,267,4.03847
1,True,4,29,-80,238,4.06104
1,True,4,30,-80,269,4.0357
1,True,4,31,-80,268,4.04705
1,True,4,32,-80,230,4.05429
1,True,4,33,-90,179,4.03267
1,True,4,34,-90,211,4.0378
1,True,4,35,-90,223,4.02673
1,False,5,1,10,214,5.02229
1,False,5,2,10,204,5.01166
1,False,5,3,-100,177,5.02064
1,False,5,4,-100,209,5.02072
1,False,5,5,-100,211,5.01073
1,False,5,6,-100,224,5.01947
1,False,5,7,-100,225,5.00717
1,False,5,8,-100,237,5.01479
1,False,5,9,-100,207,5.0069
1,False,5,10,-100,223,5.00991
1,False,5,11,-100,224,5.01208
1,False,5,12,-100,212,5.00857
1,False,5,13,-100,216,5.01102
1,False,5,14,-100,231,5.00773
1,False,5,15,-90,220,5.03579
1,False,5,16,-90,235,5.02165
1,False,5,17,-90,221,5.01211
1,False,5,18,-90,232,5.01977
1,False,5,19,-90,248,5.00936
1,False,5,20,0,278,5.0157
1,False,5,21,0,297,5.02041
1,False,5,22,0,311,5.01872
1,False,5,23,0,264,5.03695
1,False,5,24,-80,270,5.03376
1,False,5,25,-80,172,5.02929
1,False,5,26,-80,187,5.04678
1,False,5,27,-80,281,5.08176
1,False,5,28,-80,276,5.03114
1,False,5,29,-80,304,5.02572
1,False,5,30,-80,334,5.01043
1,False,5,31,-80,343,5.02832
1,False,5,32,-90,278,5.04857
1,False,5,33,-90,246,5.02303
1,False,5,34,-90,295,5.02093
1,False,5,35,-90,271,5.02429
1,True,5,1,10,184,5.00443
1,True,5,2,-70,184,5.00849
1,True,5,3,-100,213,5.02639
1,True,5,4,-100,197,5.01131
1,True,5,5,-100,203,5.00245
1,True,5,6,-100,215,5.0059
1,True,5,7,-100,203,5.02494
1,True,5,8,-100,189,5.00676
1,True,5,9,-100,205,5.00854
1,True,5,10,-100,201,5.02618
1,True,5,11,-100,197,5.0562
1,True,5,12,-100,166,5.04153
1,True,5,13,-90,188,5.0115
1,True,5,14,-90,197,5.03954
1,True,5,15,0,220,5.01885
1,True,5,16,0,209,5.04383
1,True,5,17,0,232,5.00956
1,True,5,18,-10,206,5.02926
1,True,5,19,-10,164,5.00692
1,True,5,20,-10,229,5.00769
1,True,5,21,-10,254,5.02524
1,True,5,22,-10,278,5.019
1,True,5,23,70,277,5.02231
1,False,1,1,-70,40,1.02877
1,False,1,2,-100,38,1.01632
1,False,1,3,-100,44,1.01622
1,False,1,4,-100,39,1.02119
1,False,1,5,-100,45,1.02437
1,False,1,6,-100,40,1.02215
1,False,1,7,-100,43,1.02922
1,False,1,8,-100,46,1.00707
1,False,1,9,-100,42,1.019
1,False,1,10,-100,40,1.01493
1,False,1,11,-100,41,1.03003
1,False,1,12,-100,24,1.00952
1,False,1,13,-90,40,1.0064
1,False,1,14,-90,42,1.02715
1,False,1,15,0,46,1.01322
1,False,1,16,0,44,1.02188
1,False,1,17,-10,43,1.03246
1,False,1,18,-10,43,1.02389
1,False,1,19,-10,36,1.05123
1,False,1,20,-10,47,1.02844
1,False,1,21,-10,52,1.04171
1,False,1,22,-10,49,1.01748
1,True,5,1,10,186,5.04279
1,True,5,2,10,166,5.05013
1,True,5,3,10,181,5.03093
1,True,5,4,10,184,5.00434
1,True,5,5,10,198,5.00157
1,True,5,6,10,181,5.03603
1,True,5,7,-70,203,5.01458
1,True,5,8,20,198,5.02094
1,True,5,9,20,208,5.02896
1,True,5,10,20,204,5.00696
1,True,5,11,20,200,5.01038
1,True,5,12,20,208,5.0332
1,True,5,13,20,202,5.01168
1,True,5,14,20,207,5.0105
1,True,5,15,20,199,5.00634
1,True,5,16,20,201,5.00951
1,True,5,17,20,200,5.02768
1,True,5,18,20,199,5.03068
1,True,5,19,20,212,5.01955
1,True,5,20,20,241,5.03832
1,True,5,21,-60,222,5.00641
1,True,5,22,-60,230,5.0255
1,True,5,23,-60,241,5.02044
1,True,5,24,-60,254,5.03146
1,True,5,25,-90,280,5.01337
1,True,5,26,-90,259,5.02299
1,True,5,27,-90,232,5.03619
1,True,5,28,-90,266,5.02864
1,True,5,29,-90,264,5.0299
1,True,5,30,-90,258,5.01977
1,True,5,31,-100,279,5.02713
1,True,5,32,-100,276,5.02284
1,True,5,33,-100,291,5.02527
1,True,5,34,-100,285,5.02156
1,True,5,35,-100,272,5.02216
1,True,5,36,-100,307,5.02959
1,True,5,37,-100,296,5.01491
1,True,5,38,-100,285,5.02081
1,True,5,39,-100,250,5.02664
1,True,5,40,-100,224,5.01877
1,True,5,41,-100,279,5.02026
1,True,5,42,-100,290,5.02308
1,True,5,43,-100,294,5.02015
1,True,5,44,-100,301,5.0263
1,True,5,45,-100,267,5.05134
1,True,5,46,-100,252,5.05843
1,True,5,47,-100,272,5.02714
1,True,5,48,-100,283,5.03803
1,True,5,49,-90,283,5.02338
1,True,5,50,-80,318,5.03615
1,True,5,51,-80,361,5.02383
1,True,5,52,-80,361,5.05923
1,True,5,53,-90,431,5.03776
1,True,5,54,-90,397,5.02837
1,True,5,55,-90,503,5.03386
1,True,5,56,-90,510,5.03366
1,True,5,57,0,535,5.04114
1,True,5,58,0,604,5.04308
1,True,5,59,0,610,5.03233
1,True,5,60,0,605,5.03857
1,False,2,1,10,62,2.01604
1,False,2,2,0,65,2.01132
1,False,2,3,10,75,2.00947
1,False,2,4,10,67,2.02219
1,False,2,5,10,71,2.02233
1,False,2,6,-70,82,2.02269
1,False,2,7,-70,80,2.02054
1,False,2,8,20,78,2.04456
1,False,2,9,20,80,2.01462
1,False,2,10,20,85,2.01374
1,False,2,11,20,78,2.01788
1,False,2,12,20,78,2.02625
1,False,2,13,20,88,2.01067
1,False,2,14,20,80,2.02491
1,False,2,15,20,81,2.01756
1,False,2,16,20,82,2.02124
1,False,2,17,20,86,2.01944
1,False,2,18,20,79,2.02495
1,False,2,19,20,96,2.02368
1,False,2,20,-60,80,2.04116
1,False,2,21,-60,98,2.02583
1,False,2,22,-60,97,2.024
1,False,2,23,-60,72,2.03707
1,False,2,24,-90,88,2.02491
1,False,2,25,-90,117,2.01661
1,False,2,26,-90,117,2.01537
1,False,2,27,-90,105,2.03199
1,False,2,28,-90,105,2.03329
1,False,2,29,-90,96,2.01424
1,False,2,30,-100,100,2.03677
1,False,2,31,-100,100,2.02561
1,False,2,32,-100,117,2.0446
1,False,2,33,-100,111,2.024
1,False,2,34,-100,111,2.02645
1,False,2,35,-100,100,2.02592
1,False,2,36,-100,117,2.03661
1,False,2,37,-100,112,2.03481
1,False,2,38,-100,104,2.02499
1,False,2,39,-100,103,2.02441
1,False,2,40,-100,106,2.03951
1,False,2,41,-100,119,2.03383
1,False,2,42,-100,104,2.03641
1,False,2,43,-100,127,2.02756
1,False,2,44,-100,127,2.01886
1,False,2,45,-100,104,2.02945
1,False,2,46,-100,107,2.04421
1,False,2,47,-100,113,2.05064
1,False,2,48,-100,105,2.03884
1,False,2,49,-90,106,2.0319
1,False,2,50,-80,141,2.04063
1,False,2,51,-80,131,2.04837
1,False,2,52,-90,135,2.03322
1,False,2,53,-90,170,2.0468
1,False,2,54,-90,187,2.05015
1,False,2,55,-90,194,2.05366
1,False,2,56,-90,200,2.05129
1,False,2,57,0,240,2.04407
1,False,2,58,0,245,2.07265
1,False,2,59,0,246,2.08157
1,True,5,1,10,199,5.01603
1,True,5,2,10,202,5.02771
1,True,5,3,10,202,5.02414
1,True,5,4,10,212,5.01001
1,True,5,5,10,220,5.00459
1,True,5,6,10,188,5.00864
1,True,5,7,10,191,5.02292
1,True,5,8,20,177,5.00622
1,True,5,9,10,213,5.00724
1,True,5,10,20,220,5.01289
1,True,5,11,30,197,5.02214
1,True,5,12,30,208,5.0122
1,True,5,13,30,246,5.00822
1,True,5,14,30,248,5.01498
1,True,5,15,30,262,5.01476
1,True,5,16,30,262,5.01831
1,True,5,17,40,267,5.02567
1,True,5,18,40,295,5.02278
1,True,5,19,40,298,5.014
1,True,5,20,40,289,5.01035
1,True,5,21,40,303,5.03617
1,True,5,22,40,297,5.01783
1,True,5,23,40,283,5.01263
1,True,5,24,40,276,5.01691
1,True,5,25,40,279,5.02696
1,True,5,26,40,291,5.0214
1,True,5,27,40,261,5.01831
1,True,5,28,40,253,5.01305
1,True,5,29,40,250,5.02127
1,True,5,30,40,258,5.02621
1,True,5,31,40,261,5.02224
1,True,5,32,40,239,5.02757
1,True,5,33,40,266,5.02011
1,True,5,34,40,260,5.01508
1,True,5,35,40,266,5.01623
1,True,5,36,40,262,5.01816
1,True,5,37,40,258,5.03886
1,True,5,38,30,330,5.01731
1,True,5,39,30,315,5.03406
1,True,5,40,30,312,5.025
1,True,5,41,30,337,5.03169
1,True,5,42,30,258,5.0365
1,True,5,43,30,242,5.02413
1,True,5,44,30,281,5.03005
1,True,5,45,40,336,5.02521
1,True,5,46,40,435,5.023
1,True,5,47,40,392,5.03214
1,True,5,48,40,394,5.0387
1,True,5,49,40,382,5.03296
1,True,5,50,40,352,5.04927
1,True,5,51,40,335,5.02857
1,True,5,52,50,367,5.03165
1,True,5,53,50,407,5.03424
1,True,5,54,50,471,5.0324
1,True,5,55,50,471,5.03791
1,True,5,56,50,424,5.05754
1,True,5,57,50,398,5.03221
1,True,5,58,50,424,5.0348
1,True,5,59,50,414,5.03256
1,True,5,60,50,418,5.04028
1,False,3,1,10,125,3.01664
1,False,3,2,10,124,3.01773
1,False,3,3,10,131,3.00725
1,False,3,4,10,134,3.02472
1,False,3,5,10,107,3.05242
1,False,3,6,10,119,3.01411
1,False,3,7,10,129,3.00963
1,False,3,8,10,127,3.02796
1,False,3,9,10,125,3.01935
1,False,3,10,20,126,3.02929
1,False,3,11,30,129,3.03368
1,False,3,12,30,125,3.02635
1,False,3,13,30,156,3.02684
1,False,3,14,30,159,3.01002
1,False,3,15,30,154,3.01923
1,False,3,16,30,163,3.03601
1,False,3,17,40,174,3.02351
1,False,3,18,40,179,3.03195
1,False,3,19,40,181,3.01648
1,False,3,20,40,168,3.02398
1,False,3,21,40,174,3.03253
1,False,3,22,40,153,3.02388
1,False,3,23,40,161,3.05084
1,False,3,24,40,154,3.03541
1,False,3,25,40,171,3.02804
1,False,3,26,40,175,3.01998
1,False,3,27,40,155,3.02185
1,False,3,28,40,157,3.035
1,False,3,29,40,155,3.02527
1,False,3,30,40,158,3.03844
1,False,3,31,40,144,3.02549
1,False,3,32,40,152,3.03214
1,False,3,33,40,160,3.02593
1,False,3,34,40,169,3.03724
1,False,3,35,40,161,3.04045
1,False,3,36,40,151,3.04991
1,False,3,37,30,176,3.02971
1,False,3,38,30,185,3.02808
1,False,3,39,30,175,3.04664
1,False,3,40,30,194,3.04193
1,False,3,41,30,167,3.05486
1,False,3,42,30,157,3.02653
1,False,3,43,30,126,3.04773
1,False,3,44,-50,198,3.02954
1,False,3,45,40,227,3.03907
1,False,3,46,40,256,3.04486
1,False,3,47,40,216,3.04544
1,False,3,48,40,209,3.05435
1,False,3,49,40,206,3.04826
1,False,3,50,40,205,3.04743
1,False,3,51,40,250,3.03888
1,False,3,52,50,227,3.04966
1,False,3,53,50,255,3.0492
1,False,3,54,50,253,3.06364
1,False,3,55,50,271,3.05326
1,False,3,56,50,260,3.05512
1,False,3,57,50,245,3.09056
1,False,3,58,50,228,3.06329
1,False,3,59,50,277,3.05334
1,True,5,1,10,185,5.0069
1,True,5,2,10,203,5.0012
1,True,5,3,10,192,5.0206
1,True,5,4,20,184,5.00558
1,True,5,5,20,198,5.02605
1,True,5,6,20,182,5.01794
1,True,5,7,20,193,5.00486
1,True,5,8,20,193,5.04249
1,True,5,9,20,201,5.02715
1,True,5,10,-10,219,5.00976
1,True,5,11,-10,220,5.01629
1,True,5,12,-10,195,5.02346
1,True,5,13,-10,187,5.01766
1,True,5,14,-90,195,5.03922
1,True,5,15,-90,198,5.05047
1,True,5,16,-90,184,5.02676
1,True,5,17,-90,187,5.02557
1,True,5,18,-90,189,5.00994
1,True,5,19,-90,182,5.01883
1,True,5,20,-90,197,5.04424
1,True,5,21,-90,188,5.03772
1,True,5,22,-90,197,5.02008
1,True,5,23,-90,214,5.03819
1,True,5,24,0,219,5.01579
1,True,5,25,0,220,5.03376
1,True,5,26,0,221,5.03242
1,True,5,27,0,253,5.05545
1,True,5,28,80,228,5.03595
1,True,5,29,80,304,5.05061
1,False,4,1,10,151,4.01021
1,False,4,2,10,158,4.00837
1,False,4,3,10,145,4.03275
1,False,4,4,20,172,4.01757
1,False,4,5,20,150,4.03451
1,False,4,6,20,150,4.00536
1,False,4,7,20,164,4.01778
1,False,4,8,20,172,4.01783
1,False,4,9,-10,155,4.02194
1,False,4,10,-10,173,4.01911
1,False,4,11,-10,167,4.03129
1,False,4,12,-10,165,4.05019
1,False,4,13,-90,159,4.0284
1,False,4,14,-90,164,4.03174
1,False,4,15,-90,135,4.01487
1,False,4,16,-90,155,4.04305
1,False,4,17,-90,149,4.04193
1,False,4,18,-90,157,4.01207
1,False,4,19,-90,167,4.02627
1,False,4,20,-90,159,4.01993
1,False,4,21,-90,154,4.01901
1,False,4,22,-90,163,4.02848
1,False,4,23,-90,156,4.01973
1,False,4,24,0,175,4.0247
1,False,4,25,-80,169,4.04769
1,False,4,26,0,183,4.02131
1,False,4,27,0,217,4.02781
1,False,4,28,80,193,4.03322
2,True,1,1,10,39,1.02034
2,True,1,2,10,39,1.00727
2,True,1,3,10,44,1.00279
2,True,1,4,10,43,1.00323
2,True,1,5,0,55,1.01952
2,True,1,6,0,46,1.00462
2,True,1,7,0,50,1.00775
2,True,1,8,0,49,1.0188
2,True,1,9,0,41,1.02834
2,True,1,10,0,39,1.01015
2,True,1,11,0,42,1.03273
2,True,1,12,0,42,1.01426
2,True,1,13,0,56,1.02757
2,True,1,14,0,47,1.02712
2,True,1,15,0,49,1.04456
2,True,1,16,0,42,1.02838
2,True,1,17,0,34,1.0264
2,True,1,18,0,46,1.01558
2,True,1,19,0,46,1.02035
2,True,1,20,0,49,1.02149
2,True,1,21,0,50,1.0101
2,True,1,22,0,51,1.0093
2,True,1,23,0,50,1.00991
2,True,1,24,0,57,1.01423
2,True,1,25,0,45,1.00647
2,True,1,26,0,52,1.03731
2,True,1,27,0,54,1.03074
2,True,1,28,10,42,1.00781
2,True,1,29,10,53,1.01594
2,True,1,30,-40,47,1.02188
2,True,1,31,-40,53,1.01212
2,True,1,32,-40,53,1.03422
2,True,1,33,40,56,1.02082
2,True,1,34,40,53,1.02316
2,True,1,35,40,57,1.02275
2,True,1,36,50,56,1.0088
2,True,1,37,50,55,1.01086
2,True,1,38,50,62,1.0195
2,True,1,39,50,62,1.01112
2,True,1,40,50,65,1.0176
2,True,1,41,50,63,1.02286
2,True,1,42,50,56,1.03029
2,True,1,43,-30,54,1.02571
2,True,1,44,-30,60,1.0204
2,True,1,45,-30,61,1.01493
2,True,1,46,-30,61,1.02066
2,True,1,47,-30,64,1.01324
2,True,1,48,-120,83,1.01869
2,True,1,49,-120,76,1.02052
2,True,1,50,-120,70,1.02648
2,True,1,51,-120,77,1.01902
2,True,1,52,-120,76,1.03346
2,True,1,53,-30,86,1.0279
2,True,1,54,0,105,1.03478
2,True,1,55,0,107,1.03651
2,True,1,56,0,119,1.02928
2,True,1,57,0,126,1.03508
2,True,1,58,0,133,1.03167
2,True,1,59,0,52,1.01517
2,False,2,1,10,73,2.01056
2,False,2,2,10,79,2.00195
2,False,2,3,10,83,2.00469
2,False,2,4,0,90,2.01482
2,False,2,5,0,93,2.00118
2,False,2,6,0,94,2.02095
2,False,2,7,0,104,2.00488
2,False,2,8,0,93,2.00392
2,False,2,9,0,83,2.00421
2,False,2,10,0,79,2.01308
2,False,2,11,0,78,2.01014
2,False,2,12,0,78,2.00886
2,False,2,13,0,94,2.00936
2,False,2,14,0,78,2.02282
2,False,2,15,0,87,2.0141
2,False,2,16,0,87,2.00431
2,False,2,17,0,97,2.01564
2,False,2,18,0,94,2.01686
2,False,2,19,0,96,2.00529
2,False,2,20,0,94,2.0182
2,False,2,21,0,97,2.00944
2,False,2,22,0,101,2.01594
2,False,2,23,0,116,2.00335
2,False,2,24,0,112,2.02235
2,False,2,25,0,93,2.0272
2,False,2,26,0,92,2.01279
2,False,2,27,0,92,2.02652
2,False,2,28,10,99,2.02749
2,False,2,29,-40,108,2.0105
2,False,2,30,-40,105,2.00897
2,False,2,31,-40,107,2.00512
2,False,2,32,-40,104,2.01743
2,False,2,33,40,109,2.02914
2,False,2,34,40,105,2.01082
2,False,2,35,40,99,2.00986
2,False,2,36,50,117,2.01689
2,False,2,37,50,113,2.01642
2,False,2,38,50,123,2.00999
2,False,2,39,50,123,2.00667
2,False,2,40,50,130,2.00912
2,False,2,41,50,125,2.0147
2,False,2,42,-30,112,2.04873
2,False,2,43,-30,113,2.02636
2,False,2,44,-30,103,2.01558
2,False,2,45,-30,130,2.01173
2,False,2,46,-30,145,2.02148
2,False,2,47,-120,177,2.01386
2,False,2,48,-120,122,2.02975
2,False,2,49,-120,136,2.01482
2,False,2,50,-120,139,2.01643
2,False,2,51,-120,157,2.02095
2,False,2,52,-120,152,2.02695
2,False,2,53,-30,193,2.01432
2,False,2,54,0,234,2.01364
2,False,2,55,0,203,2.01864
2,False,2,56,0,225,2.02405
2,False,2,57,0,254,2.02456
2,False,2,58,0,222,2.01883
2,False,2,59,-80,33,2.02012
2,True,1,1,10,45,1.05327
2,True,1,2,10,40,1.03468
2,True,1,3,10,47,1.00188
2,True,1,4,10,49,1.01429
2,False,3,1,10,117,3.00168
2,False,3,2,10,121,3.01349
2,False,3,3,10,127,3.01094
2,False,3,4,-70,147,3.02096
2,True,1,1,10,41,1.01054
2,True,1,2,10,46,1.02106
2,True,1,3,10,51,1.01183
2,False,4,1,10,181,4.00195
2,False,4,2,10,198,4.02593
2,False,4,3,-70,174,4.02872
2,True,1,1,10,40,1.00581
2,True,1,2,10,37,1.02566
2,False,5,1,10,186,5.01883
2,False,5,2,-70,210,5.01498
2,True,2,1,10,77,2.01702
2,True,2,2,-70,76,2.01005
2,True,2,3,-70,75,2.00706
2,False,1,1,-70,40,1.00161
2,False,1,2,-70,40,1.01336
2,False,1,3,-70,38,1.00229
2,True,2,1,10,77,2.00318
2,True,2,2,40,94,2.03624
2,True,2,3,40,94,2.01403
2,True,2,4,40,95,2.02244
2,True,2,5,40,109,2.01484
2,True,2,6,40,89,2.03723
2,True,2,7,40,84,2.0041
2,True,2,8,40,90,2.02898
2,True,2,9,40,81,2.02048
2,True,2,10,40,83,2.03768
2,True,2,11,40,63,2.0178
2,True,2,12,40,77,2.00988
2,True,2,13,-40,100,2.01251
2,False,3,1,10,119,3.00226
2,False,3,2,40,143,3.0113
2,False,3,3,40,147,3.01946
2,False,3,4,40,159,3.02257
2,False,3,5,40,138,3.00477
2,False,3,6,40,126,3.00374
2,False,3,7,40,135,3.00906
2,False,3,8,40,121,3.02175
2,False,3,9,40,113,3.02409
2,False,3,10,40,87,3.01938
2,False,3,11,40,125,3.00968
2,False,3,12,-40,123,3.0075
2,False,3,13,-40,140,3.00744
2,True,2,1,10,78,2.00278
2,True,2,2,10,89,2.02799
2,True,2,3,10,80,2.01558
2,True,2,4,10,76,2.007
2,True,2,5,10,78,2.00793
2,True,2,6,-70,75,2.00436
2,True,2,7,-60,66,2.02205
2,True,2,8,-60,81,2.0081
2,True,2,9,-60,67,2.0326
2,True,2,10,-60,83,2.00766
2,True,2,11,-60,85,2.02395
2,True,2,12,-60,81,2.01486
2,True,2,13,-60,77,2.00614
2,True,2,14,-60,78,2.02148
2,True,2,15,-60,76,2.0096
2,True,2,16,-60,84,2.01555
2,True,2,17,-60,84,2.01327
2,True,2,18,20,71,2.01424
2,True,2,19,20,95,2.01802
2,True,2,20,20,86,2.02735
2,True,2,21,20,78,2.03975
2,True,2,22,20,94,2.02631
2,True,2,23,20,93,2.01834
2,True,2,24,100,91,2.01404
2,True,2,25,100,103,2.03229
2,True,2,26,100,113,2.03976
2,True,2,27,10,99,2.01928
2,True,2,28,10,109,2.0201
2,True,2,29,10,110,2.03074
2,False,4,1,10,158,4.02355
2,False,4,2,10,159,4.00536
2,False,4,3,10,139,4.01766
2,False,4,4,10,157,4.00854
2,False,4,5,-70,166,4.0035
2,False,4,6,-70,151,4.01773
2,False,4,7,-60,143,4.0181
2,False,4,8,-60,157,4.01196
2,False,4,9,-60,150,4.00599
2,False,4,10,-60,144,4.00571
2,False,4,11,-60,169,4.02226
2,False,4,12,-60,139,4.01609
2,False,4,13,-60,176,4.01151
2,False,4,14,-60,145,4.01062
2,False,4,15,-60,154,4.01108
2,False,4,16,-60,168,4.00926
2,False,4,17,-60,159,4.01056
2,False,4,18,20,186,4.01288
2,False,4,19,20,170,4.02841
2,False,4,20,20,194,4.02595
2,False,4,21,20,186,4.02107
2,False,4,22,20,177,4.00391
2,False,4,23,20,189,4.01296
2,False,4,24,100,211,4.02893
2,False,4,25,100,227,4.01467
2,False,4,26,10,198,4.00979
2,False,4,27,10,225,4.01476
2,False,4,28,10,210,4.01402
2,False,4,29,10,218,4.01649
2,True,2,1,10,76,2.01321
2,True,2,2,10,81,2.00581
2,True,2,3,10,77,2.00484
2,True,2,4,10,81,2.0165
2,True,2,5,10,81,2.03475
2,True,2,6,10,89,2.02174
2,True,2,7,10,85,2.01113
2,True,2,8,10,80,2.00932
2,True,2,9,10,75,2.00945
2,True,2,10,10,86,2.02644
2,True,2,11,10,91,2.01891
2,True,2,12,0,92,2.02231
2,True,2,13,-70,99,2.02455
2,True,2,14,-80,106,2.01155
2,True,2,15,-80,110,2.03138
2,True,2,16,-80,108,2.01189
2,True,2,17,-80,118,2.02435
2,True,2,18,-80,115,2.03656
2,True,2,19,-80,124,2.02899
2,True,2,20,-80,132,2.02612
2,True,2,21,-80,125,2.02733
2,True,2,22,-80,126,2.04621
2,True,2,23,-80,112,2.02664
2,True,2,24,-80,136,2.03381
2,True,2,25,-80,127,2.02841
2,True,2,26,10,121,2.0191
2,True,2,27,10,137,2.03218
2,True,2,28,-10,137,2.03932
2,True,2,29,-10,147,2.03739
2,True,2,30,-10,157,2.04692
2,True,2,31,-10,181,2.0443
2,True,2,32,-10,182,2.03793
2,True,2,33,-10,175,2.03402
2,True,2,34,-10,166,2.04902
2,True,2,35,-10,186,2.03539
2,True,2,36,-10,138,2.06304
2,True,2,37,-10,136,2.05754
2,True,2,38,-10,179,2.06093
2,True,2,39,-10,175,2.04421
2,True,2,40,-10,182,2.04785
2,True,2,41,-10,198,2.06498
2,True,2,42,-10,203,2.05298
2,True,2,43,-10,193,2.06247
2,True,2,44,-10,214,2.03403
2,True,2,45,-10,202,2.0761
2,True,2,46,-10,207,2.11794
2,True,2,47,-10,230,2.06274
2,True,2,48,-10,219,2.07717
2,True,2,49,-10,329,2.03304
2,True,2,50,-10,301,2.10082
2,True,2,51,-10,317,2.12573
2,True,2,52,-10,550,2.15713
2,True,2,53,80,220,2.09557
2,True,2,54,80,184,2.06202
2,True,2,55,80,194,2.05812
2,False,5,1,10,198,5.01089
2,False,5,2,10,202,5.00991
